apartment_id,region,quality_class,area_m2,rooms,work_category,work_name,unit,quantity,unit_price,line_cost
15,Крупный город,Эконом,55.0,2,Стены,Покраска стен,м2,124.6,261.61,32596.61
15,Крупный город,Эконом,55.0,2,Стены,Укладка плитки на стену,м2,107.6,1116.35,120119.26
15,Крупный город,Эконом,55.0,2,Пол,Укладка ламината,м2,45.6,353.47,16118.23
15,Крупный город,Эконом,55.0,2,Пол,Установка плинтуса,мп,47.8,178.04,8510.31
15,Крупный город,Эконом,55.0,2,Электрика,Штробление под проводку,мп,20.0,214.72,4294.4
15,Крупный город,Эконом,55.0,2,Электрика,Прокладка кабеля,мп,20.0,82.89,1657.8
15,Крупный город,Эконом,55.0,2,Электрика,Монтаж розеток/выключателей,шт,20.0,252.08,5041.6
15,Крупный город,Эконом,55.0,2,Электрика,Монтаж светильников,шт,2.0,416.11,832.22
15,Крупный город,Эконом,55.0,2,Сантехника,Разводка труб (точка),точка,20.0,1590.91,31818.2
15,Крупный город,Эконом,55.0,2,Сантехника,Установка смесителя,шт,1.0,915.26,915.26
15,Крупный город,Эконом,55.0,2,Сантехника,Установка унитаза,шт,2.0,1625.28,3250.56
15,Крупный город,Эконом,55.0,2,Сантехника,Установка ванны,шт,2.0,2436.53,4873.06
15,Крупный город,Эконом,55.0,2,Сантехника,Установка раковины,шт,1.0,1489.78,1489.78
15,Крупный город,Эконом,55.0,2,Двери,Установка входной двери,шт,2.0,2915.78,5831.56
16,Крупный город,Стандарт,55.2,2,Демонтаж,Демонтаж плитки,м2,46.5,245.63,11421.8
16,Крупный город,Стандарт,55.2,2,Стены,Штукатурка стен по маякам,м2,107.6,546.29,58780.8
16,Крупный город,Стандарт,55.2,2,Стены,Грунтовка стен,м2,115.1,57.91,6665.44
16,Крупный город,Стандарт,55.2,2,Стены,Поклейка обоев,м2,92.7,341.16,31625.53
16,Крупный город,Стандарт,55.2,2,Пол,Установка плинтуса,мп,40.2,260.68,10479.34
16,Крупный город,Стандарт,55.2,2,Потолок,Натяжной потолок,м2,34.7,517.51,17957.6
16,Крупный город,Стандарт,55.2,2,Потолок,Покраска потолка,м2,50.1,302.37,15148.74
16,Крупный город,Стандарт,55.2,2,Электрика,Штробление под проводку,мп,20.0,268.38,5367.6
16,Крупный город,Стандарт,55.2,2,Электрика,Прокладка кабеля,мп,20.0,113.03,2260.6
16,Крупный город,Стандарт,55.2,2,Электрика,Монтаж светильников,шт,3.0,483.04,1449.12
16,Крупный город,Стандарт,55.2,2,Электрика,Сборка электрощита,шт,2.0,4604.89,9209.78
16,Крупный город,Стандарт,55.2,2,Сантехника,Разводка труб (точка),точка,20.0,2301.61,46032.2
16,Крупный город,Стандарт,55.2,2,Сантехника,Установка смесителя,шт,1.0,1273.09,1273.09
16,Крупный город,Стандарт,55.2,2,Сантехника,Установка ванны,шт,2.0,3102.72,6205.44
16,Крупный город,Стандарт,55.2,2,Двери,Установка межкомнатной двери,шт,3.0,3023.97,9071.91
16,Крупный город,Стандарт,55.2,2,Двери,Установка входной двери,шт,2.0,4803.77,9607.54
17,Крупный город,Стандарт,55.1,2,Демонтаж,Демонтаж перегородки,м2,2.5,416.66,1041.65
17,Крупный город,Стандарт,55.1,2,Стены,Штукатурка стен по маякам,м2,108.7,535.92,58254.5
17,Крупный город,Стандарт,55.1,2,Стены,Шпаклёвка стен,м2,124.4,282.26,35113.14
17,Крупный город,Стандарт,55.1,2,Стены,Грунтовка стен,м2,136.3,49.88,6798.64
17,Крупный город,Стандарт,55.1,2,Стены,Поклейка обоев,м2,130.1,350.35,45580.54
17,Крупный город,Стандарт,55.1,2,Пол,Стяжка пола,м2,51.8,705.63,36551.63
17,Крупный город,Стандарт,55.1,2,Пол,Наливной пол,м2,42.3,407.64,17243.17
17,Крупный город,Стандарт,55.1,2,Пол,Укладка ламината,м2,27.6,375.74,10370.42
17,Крупный город,Стандарт,55.1,2,Пол,Установка плинтуса,мп,45.5,268.6,12221.3
17,Крупный город,Стандарт,55.1,2,Потолок,Штукатурка потолка,м2,31.6,452.42,14296.47
17,Крупный город,Стандарт,55.1,2,Электрика,Штробление под проводку,мп,20.0,265.58,5311.6
17,Крупный город,Стандарт,55.1,2,Электрика,Прокладка кабеля,мп,20.0,108.67,2173.4
17,Крупный город,Стандарт,55.1,2,Электрика,Монтаж розеток/выключателей,шт,20.0,312.22,6244.4
17,Крупный город,Стандарт,55.1,2,Электрика,Сборка электрощита,шт,2.0,4282.08,8564.16
17,Крупный город,Стандарт,55.1,2,Сантехника,Разводка труб (точка),точка,20.0,2131.05,42621.0
17,Крупный город,Стандарт,55.1,2,Сантехника,Установка унитаза,шт,2.0,2165.18,4330.36
17,Крупный город,Стандарт,55.1,2,Сантехника,Установка ванны,шт,1.0,3491.82,3491.82
17,Крупный город,Стандарт,55.1,2,Сантехника,Установка раковины,шт,2.0,1849.75,3699.5
17,Крупный город,Стандарт,55.1,2,Двери,Монтаж откосов,мп,2.7,729.98,1970.95
18,Санкт-Петербург,Стандарт,62.2,3,Демонтаж,Демонтаж обоев,м2,145.7,97.87,14259.66
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Штукатурка стен по маякам,м2,88.1,599.05,52776.3
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Шпаклёвка стен,м2,105.8,380.11,40215.64
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Грунтовка стен,м2,153.4,66.72,10234.85
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Возведение перегородки ГКЛ,м2,2.9,1025.95,2975.26
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Поклейка обоев,м2,131.3,443.09,58177.72
18,Санкт-Петербург,Стандарт,62.2,3,Стены,Покраска стен,м2,84.1,365.99,30779.76
18,Санкт-Петербург,Стандарт,62.2,3,Пол,Стяжка пола,м2,36.4,828.24,30147.94
18,Санкт-Петербург,Стандарт,62.2,3,Пол,Укладка ламината,м2,60.2,582.06,35040.01
18,Санкт-Петербург,Стандарт,62.2,3,Пол,Укладка плитки на пол,м2,49.3,1379.73,68020.69
18,Санкт-Петербург,Стандарт,62.2,3,Пол,Установка плинтуса,мп,37.8,269.87,10201.09
18,Санкт-Петербург,Стандарт,62.2,3,Потолок,Штукатурка потолка,м2,44.2,775.93,34296.11
18,Санкт-Петербург,Стандарт,62.2,3,Потолок,Натяжной потолок,м2,57.9,616.97,35722.56
18,Санкт-Петербург,Стандарт,62.2,3,Потолок,Покраска потолка,м2,42.2,370.87,15650.71
18,Санкт-Петербург,Стандарт,62.2,3,Электрика,Штробление под проводку,мп,26.0,342.82,8913.32
18,Санкт-Петербург,Стандарт,62.2,3,Электрика,Монтаж светильников,шт,3.0,600.76,1802.28
18,Санкт-Петербург,Стандарт,62.2,3,Сантехника,Разводка труб (точка),точка,26.0,3425.02,89050.52
18,Санкт-Петербург,Стандарт,62.2,3,Двери,Установка межкомнатной двери,шт,3.0,4517.49,13552.47
19,Регион,Стандарт,70.1,3,Демонтаж,Демонтаж обоев,м2,186.5,70.81,13206.06
19,Регион,Стандарт,70.1,3,Демонтаж,Демонтаж плитки,м2,55.5,203.34,11285.37
19,Регион,Стандарт,70.1,3,Демонтаж,Демонтаж перегородки,м2,2.6,372.22,967.77
19,Регион,Стандарт,70.1,3,Стены,Штукатурка стен по маякам,м2,128.6,414.21,53267.41
19,Регион,Стандарт,70.1,3,Стены,Шпаклёвка стен,м2,154.6,261.98,40502.11
19,Регион,Стандарт,70.1,3,Стены,Возведение перегородки ГКЛ,м2,3.0,704.56,2113.68
19,Регион,Стандарт,70.1,3,Пол,Стяжка пола,м2,46.3,589.97,27315.61
19,Регион,Стандарт,70.1,3,Пол,Наливной пол,м2,38.4,371.64,14270.98
19,Регион,Стандарт,70.1,3,Пол,Укладка плитки на пол,м2,42.6,969.66,41307.52
19,Регион,Стандарт,70.1,3,Потолок,Штукатурка потолка,м2,64.0,516.7,33068.8
19,Регион,Стандарт,70.1,3,Потолок,Покраска потолка,м2,68.2,225.39,15371.6
19,Регион,Стандарт,70.1,3,Электрика,Прокладка кабеля,мп,26.0,93.82,2439.32
19,Регион,Стандарт,70.1,3,Электрика,Монтаж розеток/выключателей,шт,26.0,321.01,8346.26
19,Регион,Стандарт,70.1,3,Электрика,Монтаж светильников,шт,2.0,527.33,1054.66
19,Регион,Стандарт,70.1,3,Сантехника,Разводка труб (точка),точка,26.0,2111.53,54899.78
19,Регион,Стандарт,70.1,3,Сантехника,Установка смесителя,шт,2.0,1199.67,2399.34
19,Регион,Стандарт,70.1,3,Сантехника,Установка унитаза,шт,2.0,2382.57,4765.14
19,Регион,Стандарт,70.1,3,Сантехника,Установка раковины,шт,2.0,1492.99,2985.98
20,Регион,Эконом,81.1,4,Демонтаж,Демонтаж перегородки,м2,5.1,282.6,1441.26
20,Регион,Эконом,81.1,4,Стены,Штукатурка стен по маякам,м2,217.0,316.3,68637.1
20,Регион,Эконом,81.1,4,Стены,Шпаклёвка стен,м2,150.0,210.94,31641.0
20,Регион,Эконом,81.1,4,Стены,Грунтовка стен,м2,196.5,35.0,6877.5
20,Регион,Эконом,81.1,4,Стены,Возведение перегородки ГКЛ,м2,3.9,614.82,2397.8
20,Регион,Эконом,81.1,4,Стены,Поклейка обоев,м2,166.5,215.15,35822.48
20,Регион,Эконом,81.1,4,Стены,Укладка плитки на стену,м2,182.7,933.92,170627.18
20,Регион,Эконом,81.1,4,Пол,Стяжка пола,м2,42.2,481.17,20305.37
20,Регион,Эконом,81.1,4,Пол,Укладка ламината,м2,46.2,302.43,13972.27
20,Регион,Эконом,81.1,4,Пол,Укладка плитки на пол,м2,44.5,885.51,39405.2
20,Регион,Эконом,81.1,4,Пол,Установка плинтуса,мп,73.4,187.88,13790.39
20,Регион,Эконом,81.1,4,Потолок,Штукатурка потолка,м2,67.0,507.34,33991.78
